internal_sku,cardmarket_id,amount,card_name,set_name,set_code,cn,rarity,rarity_short,lang,is_reverse,rarity_quality,name_es,name_de,name_fr,name_it
835909-0002,835909,1,Whimsicott ex,White Flare,WHT,005,Double Rare,RR,ENG,False,normal,Whimsicott ex [Energy Gift | Wondrous Cotton],Elfun ex [Energy Gift | Wondrous Cotton],Farfaduvet ex [Energy Gift | Wondrous Cotton],Whimsicott ex [Energy Gift | Wondrous Cotton]
835909-0001,835909,1,Whimsicott ex,White Flare,WHT,005,Double Rare,RR,ESP,False,normal,Whimsicott ex [Energy Gift | Wondrous Cotton],Elfun ex [Energy Gift | Wondrous Cotton],Farfaduvet ex [Energy Gift | Wondrous Cotton],Whimsicott ex [Energy Gift | Wondrous Cotton]
836081-0002,836081,1,Accelgor,White Flare,WHT,094,Illustration Rare,IR,ENG,False,normal,Accelgor [Acid Spray],Hydragil [Acid Spray],Limaspeed [Acid Spray],Accelgor [Acid Spray]
836081-0001,836081,1,Accelgor,White Flare,WHT,094,Illustration Rare,IR,ESP,False,normal,Accelgor [Acid Spray],Hydragil [Acid Spray],Limaspeed [Acid Spray],Accelgor [Acid Spray]
836150-0002,836150,1,Archen,White Flare,WHT,131,Illustration Rare,IR,ENG,False,normal,Archen [Acrobatics],Flapteryx [Acrobatics],Arkéapti [Acrobatics],Archen [Acrobatics]
836150-0001,836150,1,Archen,White Flare,WHT,131,Illustration Rare,IR,ESP,False,normal,Archen [Acrobatics],Flapteryx [Acrobatics],Arkéapti [Acrobatics],Archen [Acrobatics]
836152-0002,836152,1,Archeops,White Flare,WHT,132,Illustration Rare,IR,ENG,False,normal,Archeops [Ancient Wing | Rock Throw],Aeropteryx [Ancient Wing | Rock Throw],Aéroptéryx [Ancient Wing | Rock Throw],Archeops [Ancient Wing | Rock Throw]
836152-0001,836152,1,Archeops,White Flare,WHT,132,Illustration Rare,IR,ESP,False,normal,Archeops [Ancient Wing | Rock Throw],Aeropteryx [Ancient Wing | Rock Throw],Aéroptéryx [Ancient Wing | Rock Throw],Archeops [Ancient Wing | Rock Throw]
836110-0002,836110,1,Basculin,White Flare,WHT,108,Illustration Rare,IR,ENG,False,normal,Basculin [Bite | Bared Fangs],Barschuft [Bite | Bared Fangs],Bargantua [Bite | Bared Fangs],Basculin [Bite | Bared Fangs]
836110-0001,836110,1,Basculin,White Flare,WHT,108,Illustration Rare,IR,ESP,False,normal,Basculin [Bite | Bared Fangs],Barschuft [Bite | Bared Fangs],Bargantua [Bite | Bared Fangs],Basculin [Bite | Bared Fangs]
836122-0002,836122,1,Blitzle,White Flare,WHT,114,Illustration Rare,IR,ENG,False,normal,Blitzle [Smash Kick | Zap Kick],Elezeba [Smash Kick | Zap Kick],Zébibron [Smash Kick | Zap Kick],Blitzle [Smash Kick | Zap Kick]
836122-0001,836122,1,Blitzle,White Flare,WHT,114,Illustration Rare,IR,ESP,False,normal,Blitzle [Smash Kick | Zap Kick],Elezeba [Smash Kick | Zap Kick],Zébibron [Smash Kick | Zap Kick],Blitzle [Smash Kick | Zap Kick]
836145-0002,836145,1,Boldore,White Flare,WHT,128,Illustration Rare,IR,ENG,False,normal,Boldore [Smack Down | Power Gem | SV],Sedimantur [Smack Down | Power Gem | SV],Géolithe [Smack Down | Power Gem | SV],Boldore [Smack Down | Power Gem | SV]
836145-0001,836145,1,Boldore,White Flare,WHT,128,Illustration Rare,IR,ESP,False,normal,Boldore [Smack Down | Power Gem | SV],Sedimantur [Smack Down | Power Gem | SV],Géolithe [Smack Down | Power Gem | SV],Boldore [Smack Down | Power Gem | SV]
836099-0002,836099,1,Chandelure,White Flare,WHT,103,Illustration Rare,IR,ENG,False,normal,Chandelure [Incendiary Pillar | Burn It All Up],Skelabra [Incendiary Pillar | Burn It All Up],Lugulabre [Incendiary Pillar | Burn It All Up],Chandelure [Incendiary Pillar | Burn It All Up]
836099-0001,836099,1,Chandelure,White Flare,WHT,103,Illustration Rare,IR,ESP,False,normal,Chandelure [Incendiary Pillar | Burn It All Up],Skelabra [Incendiary Pillar | Burn It All Up],Lugulabre [Incendiary Pillar | Burn It All Up],Chandelure [Incendiary Pillar | Burn It All Up]
836138-0002,836138,1,Cofagrigus,White Flare,WHT,123,Illustration Rare,IR,ENG,False,normal,Cofagrigus [Extended Damagriiigus | Perplex],Echnatoll [Extended Damagriiigus | Perplex],Tutankafer [Extended Damagriiigus | Perplex],Cofagrigus [Extended Damagriiigus | Perplex]
836138-0001,836138,1,Cofagrigus,White Flare,WHT,123,Illustration Rare,IR,ESP,False,normal,Cofagrigus [Extended Damagriiigus | Perplex],Echnatoll [Extended Damagriiigus | Perplex],Tutankafer [Extended Damagriiigus | Perplex],Cofagrigus [Extended Damagriiigus | Perplex]
836075-0002,836075,1,Cottonee,White Flare,WHT,090,Illustration Rare,IR,ENG,False,normal,Cottonee [Absorb | SV],Waumboll [Absorb | SV],Doudouvet [Absorb | SV],Cottonee [Absorb | SV]
836075-0001,836075,1,Cottonee,White Flare,WHT,090,Illustration Rare,IR,ESP,False,normal,Cottonee [Absorb | SV],Waumboll [Absorb | SV],Doudouvet [Absorb | SV],Cottonee [Absorb | SV]
836077-0002,836077,1,Deerling,White Flare,WHT,091,Illustration Rare,IR,ENG,False,normal,Deerling [Rear Kick | SV],Sesokitz [Rear Kick | SV],Vivaldaim [Rear Kick | SV],Deerling [Rear Kick | SV]
836077-0001,836077,1,Deerling,White Flare,WHT,091,Illustration Rare,IR,ESP,False,normal,Deerling [Rear Kick | SV],Sesokitz [Rear Kick | SV],Vivaldaim [Rear Kick | SV],Deerling [Rear Kick | SV]
836178-0002,836178,1,Deino,White Flare,WHT,146,Illustration Rare,IR,ENG,False,normal,Deino [Body Slam | Darkness Fang],Kapuno [Body Slam | Darkness Fang],Solochi [Body Slam | Darkness Fang],Deino [Body Slam | Darkness Fang]
836178-0001,836178,1,Deino,White Flare,WHT,146,Illustration Rare,IR,ESP,False,normal,Deino [Body Slam | Darkness Fang],Kapuno [Body Slam | Darkness Fang],Solochi [Body Slam | Darkness Fang],Deino [Body Slam | Darkness Fang]
836106-0002,836106,1,Dewott,White Flare,WHT,106,Illustration Rare,IR,ENG,False,normal,Dewott [Energized Shell],Zwottronin [Energized Shell],Mateloutre [Energized Shell],Dewott [Energized Shell]
836106-0001,836106,1,Dewott,White Flare,WHT,106,Illustration Rare,IR,ESP,False,normal,Dewott [Energized Shell],Zwottronin [Energized Shell],Mateloutre [Energized Shell],Dewott [Energized Shell]
836185-0002,836185,1,Druddigon,White Flare,WHT,151,Illustration Rare,IR,ENG,False,normal,Druddigon [Shred | Ambush],Shardrago [Shred | Ambush],Drakkarmin [Shred | Ambush],Druddigon [Shred | Ambush]
836185-0001,836185,1,Druddigon,White Flare,WHT,151,Illustration Rare,IR,ESP,False,normal,Druddigon [Shred | Ambush],Shardrago [Shred | Ambush],Drakkarmin [Shred | Ambush],Druddigon [Shred | Ambush]
836112-0002,836112,1,Ducklett,White Flare,WHT,109,Illustration Rare,IR,ENG,False,normal,Ducklett [Firefighting | Wing Attack],Piccolente [Firefighting | Wing Attack],Couaneton [Firefighting | Wing Attack],Ducklett [Firefighting | Wing Attack]
836112-0001,836112,1,Ducklett,White Flare,WHT,109,Illustration Rare,IR,ESP,False,normal,Ducklett [Firefighting | Wing Attack],Piccolente [Firefighting | Wing Attack],Couaneton [Firefighting | Wing Attack],Ducklett [Firefighting | Wing Attack]
836184-0002,836184,1,Durant,White Flare,WHT,150,Illustration Rare,IR,ENG,False,normal,Durant [Bite Together | Vise Grip],Fermicula [Bite Together | Vise Grip],Fermite [Bite Together | Vise Grip],Durant [Bite Together | Vise Grip]
836184-0001,836184,1,Durant,White Flare,WHT,150,Illustration Rare,IR,ESP,False,normal,Durant [Bite Together | Vise Grip],Fermicula [Bite Together | Vise Grip],Fermite [Bite Together | Vise Grip],Durant [Bite Together | Vise Grip]
836088-0002,836088,1,Emboar,White Flare,WHT,098,Illustration Rare,IR,ENG,False,normal,Emboar [Inferno Fandango | Heat Crash | SV],Flambirex [Inferno Fandango | Heat Crash | SV],Roitiflam [Inferno Fandango | Heat Crash | SV],Emboar [Inferno Fandango | Heat Crash | SV]
836088-0001,836088,1,Emboar,White Flare,WHT,098,Illustration Rare,IR,ESP,False,normal,Emboar [Inferno Fandango | Heat Crash | SV],Flambirex [Inferno Fandango | Heat Crash | SV],Roitiflam [Inferno Fandango | Heat Crash | SV],Emboar [Inferno Fandango | Heat Crash | SV]
836180-0002,836180,1,Ferroseed,White Flare,WHT,148,Illustration Rare,IR,ENG,False,normal,Ferroseed [Zzzt | Metal Claw],Kastadur [Zzzt | Metal Claw],Grindur [Zzzt | Metal Claw],Ferroseed [Zzzt | Metal Claw]
836180-0001,836180,1,Ferroseed,White Flare,WHT,148,Illustration Rare,IR,ESP,False,normal,Ferroseed [Zzzt | Metal Claw],Kastadur [Zzzt | Metal Claw],Grindur [Zzzt | Metal Claw],Ferroseed [Zzzt | Metal Claw]
836182-0002,836182,1,Ferrothorn,White Flare,WHT,149,Illustration Rare,IR,ENG,False,normal,Ferrothorn [Power Whip | Metal Claw],Tentantel [Power Whip | Metal Claw],Noacier [Power Whip | Metal Claw],Ferrothorn [Power Whip | Metal Claw]
836182-0001,836182,1,Ferrothorn,White Flare,WHT,149,Illustration Rare,IR,ESP,False,normal,Ferrothorn [Power Whip | Metal Claw],Tentantel [Power Whip | Metal Claw],Noacier [Power Whip | Metal Claw],Ferrothorn [Power Whip | Metal Claw]
836142-0002,836142,1,Frillish,White Flare,WHT,126,Illustration Rare,IR,ENG,False,normal,Frillish [Oceanic Gloom],Quabbel [Oceanic Gloom],Viskuse [Oceanic Gloom],Frillish [Oceanic Gloom]
836142-0001,836142,1,Frillish,White Flare,WHT,126,Illustration Rare,IR,ESP,False,normal,Frillish [Oceanic Gloom],Quabbel [Oceanic Gloom],Viskuse [Oceanic Gloom],Frillish [Oceanic Gloom]
836128-0002,836128,1,Galvantula,White Flare,WHT,117,Illustration Rare,IR,ENG,False,normal,Galvantula [Discharge],Voltula [Discharge],Mygavolt [Discharge],Galvantula [Discharge]
836128-0001,836128,1,Galvantula,White Flare,WHT,117,Illustration Rare,IR,ESP,False,normal,Galvantula [Discharge],Voltula [Discharge],Mygavolt [Discharge],Galvantula [Discharge]
836166-0002,836166,1,Garbodor,White Flare,WHT,141,Illustration Rare,IR,ENG,False,normal,Garbodor [Suffocating Gas | Gunk Shot],Deponitox [Suffocating Gas | Gunk Shot],Miasmax [Suffocating Gas | Gunk Shot],Garbodor [Suffocating Gas | Gunk Shot]
836166-0001,836166,1,Garbodor,White Flare,WHT,141,Illustration Rare,IR,ESP,False,normal,Garbodor [Suffocating Gas | Gunk Shot],Deponitox [Suffocating Gas | Gunk Shot],Miasmax [Suffocating Gas | Gunk Shot],Garbodor [Suffocating Gas | Gunk Shot]
836147-0002,836147,1,Gigalith,White Flare,WHT,129,Illustration Rare,IR,ENG,False,normal,Gigalith [Vengeful Cannon | Heavy Impact],Brockoloss [Vengeful Cannon | Heavy Impact],Gigalithe [Vengeful Cannon | Heavy Impact],Gigalith [Vengeful Cannon | Heavy Impact]
836147-0001,836147,1,Gigalith,White Flare,WHT,129,Illustration Rare,IR,ESP,False,normal,Gigalith [Vengeful Cannon | Heavy Impact],Brockoloss [Vengeful Cannon | Heavy Impact],Gigalithe [Vengeful Cannon | Heavy Impact],Gigalith [Vengeful Cannon | Heavy Impact]
836140-0002,836140,1,Gothita,White Flare,WHT,124,Illustration Rare,IR,ENG,False,normal,Gothita [Super Psy Bolt],Mollimorba [Super Psy Bolt],Scrutella [Super Psy Bolt],Gothita [Super Psy Bolt]
836140-0001,836140,1,Gothita,White Flare,WHT,124,Illustration Rare,IR,ESP,False,normal,Gothita [Super Psy Bolt],Mollimorba [Super Psy Bolt],Scrutella [Super Psy Bolt],Gothita [Super Psy Bolt]
836141-0002,836141,1,Gothorita,White Flare,WHT,125,Illustration Rare,IR,ENG,False,normal,Gothorita [Fortunate Eye | Psyshot],Hypnomorba [Fortunate Eye | Psyshot],Mesmérella [Fortunate Eye | Psyshot],Gothorita [Fortunate Eye | Psyshot]
836141-0001,836141,1,Gothorita,White Flare,WHT,125,Illustration Rare,IR,ESP,False,normal,Gothorita [Fortunate Eye | Psyshot],Hypnomorba [Fortunate Eye | Psyshot],Mesmérella [Fortunate Eye | Psyshot],Gothorita [Fortunate Eye | Psyshot]
836103-0002,836103,1,Heatmor,White Flare,WHT,104,Illustration Rare,IR,ENG,False,normal,Heatmor [Licking Catch | Fire Claws],Furnifraß [Licking Catch | Fire Claws],Aflamanoir [Licking Catch | Fire Claws],Heatmor [Licking Catch | Fire Claws]
836103-0001,836103,1,Heatmor,White Flare,WHT,104,Illustration Rare,IR,ESP,False,normal,Heatmor [Licking Catch | Fire Claws],Furnifraß [Licking Catch | Fire Claws],Aflamanoir [Licking Catch | Fire Claws],Heatmor [Licking Catch | Fire Claws]
836191-0002,836191,1,Herdier,White Flare,WHT,155,Illustration Rare,IR,ENG,False,normal,Herdier [Roar | Lunge Out],Terribark [Roar | Lunge Out],Ponchien [Roar | Lunge Out],Herdier [Roar | Lunge Out]
836191-0001,836191,1,Herdier,White Flare,WHT,155,Illustration Rare,IR,ESP,False,normal,Herdier [Roar | Lunge Out],Terribark [Roar | Lunge Out],Ponchien [Roar | Lunge Out],Herdier [Roar | Lunge Out]
836126-0002,836126,1,Joltik,White Flare,WHT,116,Illustration Rare,IR,ENG,False,normal,Joltik [Surprise Attack],Wattzapf [Surprise Attack],Statitik [Surprise Attack],Joltik [Surprise Attack]
836126-0001,836126,1,Joltik,White Flare,WHT,116,Illustration Rare,IR,ESP,False,normal,Joltik [Surprise Attack],Wattzapf [Surprise Attack],Statitik [Surprise Attack],Joltik [Surprise Attack]
836097-0002,836097,1,Lampent,White Flare,WHT,102,Illustration Rare,IR,ENG,False,normal,Lampent [Fire Blast],Laternecto [Fire Blast],Mélancolux [Fire Blast],Lampent [Fire Blast]
836097-0001,836097,1,Lampent,White Flare,WHT,102,Illustration Rare,IR,ESP,False,normal,Lampent [Fire Blast],Laternecto [Fire Blast],Mélancolux [Fire Blast],Lampent [Fire Blast]
836074-0002,836074,1,Leavanny,White Flare,WHT,089,Illustration Rare,IR,ENG,False,normal,Leavanny [Healing Wrapping | X-Scissor],Matrifol [Healing Wrapping | X-Scissor],Manternel [Healing Wrapping | X-Scissor],Leavanny [Healing Wrapping | X-Scissor]
836074-0001,836074,1,Leavanny,White Flare,WHT,089,Illustration Rare,IR,ESP,False,normal,Leavanny [Healing Wrapping | X-Scissor],Matrifol [Healing Wrapping | X-Scissor],Manternel [Healing Wrapping | X-Scissor],Leavanny [Healing Wrapping | X-Scissor]
836159-0002,836159,1,Liepard,White Flare,WHT,137,Illustration Rare,IR,ENG,False,normal,Liepard [Knock Off],Kleoparda [Knock Off],Léopardus [Knock Off],Liepard [Knock Off]
836159-0001,836159,1,Liepard,White Flare,WHT,137,Illustration Rare,IR,ESP,False,normal,Liepard [Knock Off],Kleoparda [Knock Off],Léopardus [Knock Off],Liepard [Knock Off]
836189-0002,836189,1,Lillipup,White Flare,WHT,154,Illustration Rare,IR,ENG,False,normal,Lillipup [Play Rough],Yorkleff [Play Rough],Ponchiot [Play Rough],Lillipup [Play Rough]
836189-0001,836189,1,Lillipup,White Flare,WHT,154,Illustration Rare,IR,ESP,False,normal,Lillipup [Play Rough],Yorkleff [Play Rough],Ponchiot [Play Rough],Lillipup [Play Rough]
836095-0002,836095,1,Litwick,White Flare,WHT,101,Illustration Rare,IR,ENG,False,normal,Litwick [Brighten and Burn],Lichtel [Brighten and Burn],Funécire [Brighten and Burn],Litwick [Brighten and Burn]
836095-0001,836095,1,Litwick,White Flare,WHT,101,Illustration Rare,IR,ESP,False,normal,Litwick [Brighten and Burn],Lichtel [Brighten and Burn],Funécire [Brighten and Burn],Litwick [Brighten and Burn]
836175-0002,836175,1,Mandibuzz,White Flare,WHT,145,Illustration Rare,IR,ENG,False,normal,Mandibuzz [Look for Prey | Cutting Wind],Grypheldis [Look for Prey | Cutting Wind],Vaututrice [Look for Prey | Cutting Wind],Mandibuzz [Look for Prey | Cutting Wind]
836175-0001,836175,1,Mandibuzz,White Flare,WHT,145,Illustration Rare,IR,ESP,False,normal,Mandibuzz [Look for Prey | Cutting Wind],Grypheldis [Look for Prey | Cutting Wind],Vaututrice [Look for Prey | Cutting Wind],Mandibuzz [Look for Prey | Cutting Wind]
836153-0002,836153,1,Mienfoo,White Flare,WHT,133,Illustration Rare,IR,ENG,False,normal,Mienfoo [Kick],Lin-Fu [Kick],Kungfouine [Kick],Mienfoo [Kick]
836153-0001,836153,1,Mienfoo,White Flare,WHT,133,Illustration Rare,IR,ESP,False,normal,Mienfoo [Kick],Lin-Fu [Kick],Kungfouine [Kick],Mienfoo [Kick]
836155-0002,836155,1,Mienshao,White Flare,WHT,134,Illustration Rare,IR,ENG,False,normal,Mienshao [Low Sweep | Smash Uppercut],Wie-Shu [Low Sweep | Smash Uppercut],Shaofouine [Low Sweep | Smash Uppercut],Mienshao [Low Sweep | Smash Uppercut]
836155-0001,836155,1,Mienshao,White Flare,WHT,134,Illustration Rare,IR,ESP,False,normal,Mienshao [Low Sweep | Smash Uppercut],Wie-Shu [Low Sweep | Smash Uppercut],Shaofouine [Low Sweep | Smash Uppercut],Mienshao [Low Sweep | Smash Uppercut]
836104-0002,836104,1,Oshawott,White Flare,WHT,105,Illustration Rare,IR,ENG,False,normal,Oshawott [Tackle | Water Gun | SV],Ottaro [Tackle | Water Gun | SV],Moustillon [Tackle | Water Gun | SV],Oshawott [Tackle | Water Gun | SV]
836104-0001,836104,1,Oshawott,White Flare,WHT,105,Illustration Rare,IR,ESP,False,normal,Oshawott [Tackle | Water Gun | SV],Ottaro [Tackle | Water Gun | SV],Moustillon [Tackle | Water Gun | SV],Oshawott [Tackle | Water Gun | SV]
836090-0002,836090,1,Pansear,White Flare,WHT,099,Illustration Rare,IR,ENG,False,normal,Pansear [Collect | Scratch | SV],Grillmak [Collect | Scratch | SV],Flamajou [Collect | Scratch | SV],Pansear [Collect | Scratch | SV]
836090-0001,836090,1,Pansear,White Flare,WHT,099,Illustration Rare,IR,ESP,False,normal,Pansear [Collect | Scratch | SV],Grillmak [Collect | Scratch | SV],Flamajou [Collect | Scratch | SV],Pansear [Collect | Scratch | SV]
836186-0002,836186,1,Patrat,White Flare,WHT,152,Illustration Rare,IR,ENG,False,normal,Patrat [Procurement | Gnaw],Nagelotz [Procurement | Gnaw],Ratentif [Procurement | Gnaw],Patrat [Procurement | Gnaw]
836186-0001,836186,1,Patrat,White Flare,WHT,152,Illustration Rare,IR,ESP,False,normal,Patrat [Procurement | Gnaw],Nagelotz [Procurement | Gnaw],Ratentif [Procurement | Gnaw],Patrat [Procurement | Gnaw]
836086-0002,836086,1,Pignite,White Flare,WHT,097,Illustration Rare,IR,ENG,False,normal,Pignite [Combustion | Heat Crash],Ferkokel [Combustion | Heat Crash],Grotichon [Combustion | Heat Crash],Pignite [Combustion | Heat Crash]
836086-0001,836086,1,Pignite,White Flare,WHT,097,Illustration Rare,IR,ESP,False,normal,Pignite [Combustion | Heat Crash],Ferkokel [Combustion | Heat Crash],Grotichon [Combustion | Heat Crash],Pignite [Combustion | Heat Crash]
836158-0002,836158,1,Purrloin,White Flare,WHT,136,Illustration Rare,IR,ENG,False,normal,Purrloin [Invite Evil],Felilou [Invite Evil],Chacripan [Invite Evil],Purrloin [Invite Evil]
836158-0001,836158,1,Purrloin,White Flare,WHT,136,Illustration Rare,IR,ESP,False,normal,Purrloin [Invite Evil],Felilou [Invite Evil],Chacripan [Invite Evil],Purrloin [Invite Evil]
836143-0002,836143,1,Roggenrola,White Flare,WHT,127,Illustration Rare,IR,ENG,False,normal,Roggenrola [Harden | Rolling Rocks],Kiesling [Harden | Rolling Rocks],Nodulithe [Harden | Rolling Rocks],Roggenrola [Harden | Rolling Rocks]
836143-0001,836143,1,Roggenrola,White Flare,WHT,127,Illustration Rare,IR,ESP,False,normal,Roggenrola [Harden | Rolling Rocks],Kiesling [Harden | Rolling Rocks],Nodulithe [Harden | Rolling Rocks],Roggenrola [Harden | Rolling Rocks]
836108-0002,836108,1,Samurott,White Flare,WHT,107,Illustration Rare,IR,ENG,False,normal,Samurott [Torrential Whirlpool | Energized Slash],Admurai [Torrential Whirlpool | Energized Slash],Clamiral [Torrential Whirlpool | Energized Slash],Samurott [Torrential Whirlpool | Energized Slash]
836108-0001,836108,1,Samurott,White Flare,WHT,107,Illustration Rare,IR,ESP,False,normal,Samurott [Torrential Whirlpool | Energized Slash],Admurai [Torrential Whirlpool | Energized Slash],Clamiral [Torrential Whirlpool | Energized Slash],Samurott [Torrential Whirlpool | Energized Slash]
836149-0002,836149,1,Sawk,White Flare,WHT,130,Illustration Rare,IR,ENG,False,normal,Sawk [Elbow Strike | Rising Chop],Karadonis [Elbow Strike | Rising Chop],Karaclée [Elbow Strike | Rising Chop],Sawk [Elbow Strike | Rising Chop]
836149-0001,836149,1,Sawk,White Flare,WHT,130,Illustration Rare,IR,ESP,False,normal,Sawk [Elbow Strike | Rising Chop],Karadonis [Elbow Strike | Rising Chop],Karaclée [Elbow Strike | Rising Chop],Sawk [Elbow Strike | Rising Chop]
836079-0002,836079,1,Sawsbuck,White Flare,WHT,092,Illustration Rare,IR,ENG,False,normal,Sawsbuck [Push Down | Solar Beam],Kronjuwild [Push Down | Solar Beam],Haydaim [Push Down | Solar Beam],Sawsbuck [Push Down | Solar Beam]
836079-0001,836079,1,Sawsbuck,White Flare,WHT,092,Illustration Rare,IR,ESP,False,normal,Sawsbuck [Push Down | Solar Beam],Kronjuwild [Push Down | Solar Beam],Haydaim [Push Down | Solar Beam],Sawsbuck [Push Down | Solar Beam]
836163-0002,836163,1,Scrafty,White Flare,WHT,139,Illustration Rare,IR,ENG,False,normal,Scrafty [Ruffians Attack],Irokex [Ruffians Attack],Baggaïd [Ruffians Attack],Scrafty [Ruffians Attack]
836163-0001,836163,1,Scrafty,White Flare,WHT,139,Illustration Rare,IR,ESP,False,normal,Scrafty [Ruffians Attack],Irokex [Ruffians Attack],Baggaïd [Ruffians Attack],Scrafty [Ruffians Attack]
836161-0002,836161,1,Scraggy,White Flare,WHT,138,Illustration Rare,IR,ENG,False,normal,Scraggy [Headbutt | Invade],Zurrokex [Headbutt | Invade],Baggiguane [Headbutt | Invade],Scraggy [Headbutt | Invade]
836161-0001,836161,1,Scraggy,White Flare,WHT,138,Illustration Rare,IR,ESP,False,normal,Scraggy [Headbutt | Invade],Zurrokex [Headbutt | Invade],Baggiguane [Headbutt | Invade],Scraggy [Headbutt | Invade]
836071-0002,836071,1,Sewaddle,White Flare,WHT,087,Illustration Rare,IR,ENG,False,normal,Sewaddle [Bug Bite | SV],Strawickl [Bug Bite | SV],Larveyette [Bug Bite | SV],Sewaddle [Bug Bite | SV]
836071-0001,836071,1,Sewaddle,White Flare,WHT,087,Illustration Rare,IR,ESP,False,normal,Sewaddle [Bug Bite | SV],Strawickl [Bug Bite | SV],Larveyette [Bug Bite | SV],Sewaddle [Bug Bite | SV]
836080-0002,836080,1,Shelmet,White Flare,WHT,093,Illustration Rare,IR,ENG,False,normal,Shelmet [Stimulated Evolution | Headbutt Bounce],Schnuthelm [Stimulated Evolution | Headbutt Bounce],Escargaume [Stimulated Evolution | Headbutt Bounce],Shelmet [Stimulated Evolution | Headbutt Bounce]
836080-0001,836080,1,Shelmet,White Flare,WHT,093,Illustration Rare,IR,ESP,False,normal,Shelmet [Stimulated Evolution | Headbutt Bounce],Schnuthelm [Stimulated Evolution | Headbutt Bounce],Escargaume [Stimulated Evolution | Headbutt Bounce],Shelmet [Stimulated Evolution | Headbutt Bounce]
836134-0002,836134,1,Sigilyph,White Flare,WHT,121,Illustration Rare,IR,ENG,False,normal,Sigilyph [Reflect | Telekinesis | SV],Symvolara [Reflect | Telekinesis | SV],Cryptéro [Reflect | Telekinesis | SV],Sigilyph [Reflect | Telekinesis | SV]
